model_label,sample_index,model_name,generated_summary_zh,reference_summary_zh,reference_summary_en,dialogue
aya_expanse,33,aya-expanse:8b,安妮询问克里斯汀是否会去学校。克里斯汀表示明天不会去，因为她感觉不舒服，可能得了流感。安妮关心她的体温和饮食情况，克里斯汀回答没有发烧，只是鼻塞、喉咙痛和疲劳。安妮建议她吃特拉弗（Theraflu），并表示会后来送一些给她。克里斯汀感谢安妮的帮助，但担心自己可能会传染给安妮，让安妮不要打电话。安妮开玩笑说自己可能已经感冒了，但如果克里斯汀醒着，可以随时打电话。,克莉丝汀病了，明天不来上学了。安妮会把西拉夫的香囊放在邮箱里。克莉丝汀不想把病传染给她。,Christine is sick and won't come to school tomorrow. Annie will leave Theraflu sachets in a mailbox. Christine doesn't want to get her sick.,"Annie: Are you going to be at school?
Christine: Not tomorrow. I am not well.
Annie: Oh noes! What happened?
Christine: Got the flu, I think.
Annie: what's your temperature?
Christine: Not high, I'm not running a fever or anything
Annie: Are you eating ok?
Christine: Yeah. Just blocked nose, sore throat. Tired.
Annie: Sounds like you've got a cold. You need anything?
Christine: I could do with some Theraflu.
Annie: OK, I think we've still got some sachets, should be in date. I'll drop them through your letterbox later on.
Christine: Yeah. Don't call in because I'll feel bad if you catch this cold off me.
Annie: I think I probably had it already, but you might be sleeping.
Christine: If the light in my room is on, call if you want."
aya_expanse,34,aya-expanse:8b,沙隆达宣布她要结婚，并发送了一张通过消息应用程序的婚礼邀请。皮珀感到惊讶，因为他们多年没有联系，而现在沙隆达才发来邀请。皮珀认为沙隆达太贪婪，期望别人参加她的婚礼，却没有时间亲自送邀请。,沙尔多纳通过手机发送了婚礼邀请，因为她没有时间亲自去送邀请函。,"Shaldona sends mobile invitations to her wedding, as she has no time to give them in person.","Shaldona: WE ARE GONNA GET MARRIED ❤️❤️
Shaldona: <file_others>
Shaldona: This is our mobile inviation for our wedding.
Shaldona: Invitation*
Piper: Hey. You haven’t sent me any messages for a few years.
Piper: And now you are sending me your wedding invitation 
Piper: THROUGH MESSENGER?
Shaldona: .....
Shaldona: Well..
Shaldona: I had no enough time to meet everybody and give this in person.
Shaldona: Hope you understand.
Piper: If you don't have time to give the invitation card in person but expect people go to your wedding
Piper: Shaldona, if so, you are too greedy."
aya_expanse,35,aya-expanse:8b,康拉德在房子外面，忘记带钥匙。雷贝卡和蒂芬尼有消息，蒂芬尼将于晚上10点到11点回家，而雷贝卡会更晚回来。康拉德决定在咖啡店等候。,康拉德忘了带钥匙，所以回不了家。瑞贝卡和蒂芙妮回来得晚，他得在咖啡厅等。,"Conrad can't enter the house because he forgot his keys. Since Rebecca and Tiffany are coming back late, he'll wait in the coffee shop. ","Conrad: I'm outside the house
Conrad: I forgot my keys...
Rebecca: 💩
Tiffany: I'll be home at 10-11
Rebecca: I'm coming back even later
Conrad: Oh no...
Conrad: I'll wait in the coffee shop"
aya_expanse,36,aya-expanse:8b,"雅各波：嗨，你小时候有喜欢的恐龙吗？
柳米拉：有啊，三角龙。为什么？
雅各波：我后来告诉你原因。",卢德米拉小时候最喜欢的恐龙是三角龙。,Ludmila's favourite dinosaur when she was little was the Triceratops.,"Jacopo: hey, did you have a favorite dinosaur growing up?
Ludmila: yes, triceratops. why?
Jacopo: i'll tell you why later."
aya_expanse,37,aya-expanse:8b,克莱尔分享了一件礼服（文件链接），玛丽亚和妮可都认为这件礼服非常适合新娘，价格也合理。克莱尔虽然觉得颜色有点暗，但最终被说服了，决定下单。,在玛丽亚和妮可的建议下，克莱尔正在订购她的婚纱。,"Claire is ordering her wedding dress, adviced by Maria and Nicole.","Claire: Check this out :)))
Claire: <file_other>
Maria: !!
Nicole: Absolutely perfect for you!!
Claire: I guess so
Claire: But it could be a bit darker, cause this color is not very vivid
Nicole: Noooooo, I think this color is perfectly good for the bride
Maria: And it's no that expensive :)))
Claire: Yes, the price appeals to me xD
Nicole: You should order that dress
Nicole: I think you won't regret
Maria: Don't hesitate, it's incredibly beauty!!
Claire: Ok, if you say so :))"
aya_expanse,38,aya-expanse:8b,阿比（Abby）讲述了她昨天在派对上认识的米罗（Miro）的故事。米罗的父亲来自1990年代初的阿尔巴尼亚，他们非法离开了该国，逃离了极端贫困和动荡。米罗只会说阿尔巴尼亚语，并分享了他父亲通过不合法途径出国的经历，包括人们挤上任何可用的船只逃离该国的场景。,米罗和他的父母说阿尔巴尼亚语。他的家人在20世纪90年代非法出境离开了阿尔巴尼亚。,Miro speaks Albanian with his parents. His family left Albania illegally in 1990s.,"Abby: Have you talked to Miro?
Dylan: No, not really, I've never had an opportunity
Brandon: me neither, but he seems a nice guy
Brenda: you met him yesterday at the party?
Abby: yes, he's so interesting
Abby: told me the story of his father coming from Albania to the US in the early 1990s
Dylan: really, I had no idea he is Albanian
Abby: he is, he speaks only Albanian with his parents
Dylan: fascinating, where does he come from in Albania?
Abby: from the seacoast
Abby: Duress I believe, he told me they are not from Tirana
Dylan: what else did he tell you?
Abby: That they left kind of illegally
Abby: it was a big mess and extreme poverty everywhere
Abby: then suddenly the border was open and they just left 
Abby: people were boarding available ships, whatever, just to get out of there
Abby: he showed me some pictures, like <file_photo>
Dylan: insane
Abby: yes, and his father was among the people
Dylan: scary but interesting
Abby: very!"
aya_expanse,39,aya-expanse:8b,丹问大家周六是否一起出去。蒂姆和克里斯都同意，但汤姆因要去女家参加派对而无法参加。克里斯和马丁也表示自己可能需要跟着放松。蒂姆调侃道大家像60岁的人。,丹、蒂姆、克里斯和马丁8点碰面。丹和马丁这次会放松一下。汤姆来不了，因为他岳父岳母家有个聚会。,"Dan,Tim, Chris and Martin will meet at 8. Dan and Martin will take it easy this time. Tom can't make it as he has a party at in-laws.","Dan: Guys, so are we going out on Sat?
Tim: I'm ready when you are
Chris: I'm OK too, in the centre right?
Tom: I'm out guys sorry. 
Dan: come on Tom, what's wring this time
Tom: told ya before. party at in-laws
Chris: always the same story right
Martin: right guys, so what time?
Tim: start @8? finish. 8 if we're lucky
Dan: yeah, i need to be home at 2 and ready to drive on Sunday noon
Chris: so you takin it easy this time
Martin: i guess i'd have to as well
Tim: guys you sound like 60 yos
Chris: Tim, are the last two standing or what?
Tim: i gather
Dan: you two will also grow up one day. "
aya_expanse,40,aya-expanse:8b,迪玛的笔记本电脑坏了，明天需要交翻译，但 Nada 的旧笔记本电脑已经借给了她哥哥。 尽管如此，Nada 还是同意让迪玛使用她的笔记本电脑，因为她这两天都请假了。 迪玛表示非常感激，并承认他们应该为翻译工作准备备用笔记本电脑。 她想在一小时内来取笔记本电脑。,迪玛的笔记本电脑坏了，因为她的猫把咖啡洒在笔记本电脑上。 迪玛很担心，因为她明天必须为trados提供翻译。一个小时后迪玛会来纳达家，借纳达的笔记本电脑。,"Dima's laptop is broken, as her cat spilled coffee on the laptop. Dima is worried, because she has to deliver a translation for Trados tomorrow. Dima will come to Nada in an hour to borrow Nada's laptop. ","Dima: hello! 
Nada: hey girl, what's up?
Dima: I'm in a huge trouble, my laptop is broken and I have to deliver a translation tomorrow @9 😱😱
Nada: fuck what happened??
Dima: the stupid cat spilled coffee on it 😣😣 I'm freaking out!
Dima: you still have your old laptop? is it possible to lend it to me please?
Nada: no sorry, I've given it to my brother - but you're lucky! I've taken these two days off so you can take mine
Dima: ooh man! thank you sooo much!!! if it weren't for Trados, I wouldn't be panicking :( 
Nada: no worries, it happened... but I always think about this... like man, we need some back up laptops!
Dima: I know! but I always change my mind and spend the money elsewhere lol
Nada: yeah, but it's like our only tool! so we need to invest in it
Dima: yup, true !
Dima: can I come in an hour to pick it up?
Nada: yes :) ttyl!"
aya_expanse,41,aya-expanse:8b,杰里（Jerry）给珍妮特（Janet）发了个甜蜜的问候。珍妮特回应说期待他的归来。杰里表示大约40分钟后到家，珍妮特说她会等他。杰里询问了珍妮特的日常，珍妮特抱怨了下老板的烦人之处。他们互道再见，表达了爱意。,杰瑞40分钟后到家。,Jerry will be home in 40 minutes. ,"Jerry: Hi sweetie :)
Janet: Hi sugar ;)
Jerry: I'm coming home
Janet: Can't wait ;)
Jerry: I should be there in 40 minutes
Janet: Ok, I'm waiting for you :)
Jerry: How was your day?
Janet: Oh, it was ok but my boss is a pain in the ass sometimes
Jerry: I know, she can be a bitch :P
Janet: Yes she can! ;)
Jerry: See you later darling
Janet: <3"
aya_expanse,42,aya-expanse:8b,莎莉向大家传闻娜塔莉的消息。尽管简不愿意分享，但其他人都感到好奇。当他们知道了消息时，大家惊讶地发现孩子的父亲是戴夫，而不是他们猜测的迈克。,娜塔莉怀了戴夫的孩子。简认为萨莉不应该告诉别人，因为娜塔莉是私下告诉他们的。亨利埃特和格雷格很惊讶，孩子的父亲居然是戴夫而不是迈克。,Natalie is pregnant with Dave. Jane didn't think Sally should share it with others as Natalie told them that in confidence. Henriette and Greg are surprised that the father is Dave not Mike.,"Sally: Hi guys have you heard about Natalie?
Tom: No. What about her?
Jane: You're such a gossip girl, Sally!
Sally: Come on! I'm sure you're all curious.
Tom: I am. 
Sally: Relax Jane, what's your problem?!
Jane: She told us in confidence, I don't think we should share it with others.
Greg: Now I'm also curious
Henriette: Tell us! 
Henriette: Is she pregnant? 
Sally: 💣💣💣
Sally: Guess who's the father!!!
Henriette: I knew it!
Henriette: Is it Mike?
Sally: Dave!!! 
Henriette: WHAT????
Greg: That's insane! "
aya_expanse,43,aya-expanse:8b,黛西问丽莎是否要回家，丽莎回答还不算。黛西请求丽莎在11点前回来。丽莎同意了。,丽莎还没回家，黛西想要她晚上11点前回来。,Lisa isn't going home yet. Daisy wants her to be back before 11 p.m.,"Daisy: going home?
Lisa: not yet
Daisy: please be back before 11 pm
Lisa: ok"
aya_expanse,44,aya-expanse:8b,Cindy 发了个 GIF 和视频给 Ellie，表示自己很伤心，不想谈论原因。 Ellie 鼓励 Cindy 乐观起来，并指出那段视频在网上很火，很有趣。,辛迪很伤心，但不愿意说出原因。艾莉还没看那个疯传的搞笑视频。,"Cindy is sad, but doesn't want to talk about the reason. Ellie hasn't seen the funny video that went viral. ","Cindy: <file_gif>
Ellie: Why are you so sad? Something’s happened?
Cindy: I don’t want to talk about it…
Ellie: Cheer up! Tomorrow’s another day 😊
Cindy: <file_video>
Cindy: Have you seen it? It’s viral on the internet
Ellie: Nope, but it’s very funny 😊
Ellie: <file_gif>"
aya_expanse,45,aya-expanse:8b,凯瑟琳邀请本去看望他们家族中的叔叔史蒂夫，但本表示自己不喜欢这种拜访，觉得会让他感到压力。凯瑟琳试图说服他，说孩子们想见他，但本认为他们可以等他有空时再见面，无需特地前往另一个城市。凯瑟琳提到史蒂夫会失望，但本坚持认为史蒂夫可能不会太在意，因为他们没有共同话题，而且史蒂夫总是问他的私生活问题让他感到烦恼。尽管如此，凯瑟琳还是鼓励本去看望孩子们。本同意了，表示会尽快找到时间去看他们。,本不会和凯瑟琳一起去看望史蒂夫叔叔。他会去看望凯瑟琳和孩子们。,Ben won't go with Catherine to visit uncle Steve. He will visit her and the boys. ,"Catherine: We're going to visit uncle Steve, want to come with us?
Ben: why would I?
Catherine: He's family and we haven't seen him in a long time.
Ben: you know very well that I'm not fond of such visits
Ben: they stress me out
Catherine: Come on, even you can do it from time to time.
Ben: maybe I can but I don't want to
Ben: it will end the same way as usual
Ben: with me being pissed at everyone
Catherine: The boys want to see you
Ben: I can visit you and play with them some other day
Ben: I don't have to drive to another city to do it
Catherine: You know that he'll be disappointed?
Ben: uncle Steve?
Catherine: Yes.
Ben: I don't think so, we don't have anything in common
Ben: all he ever does is bothering me with stupid questions about my private life
Catherine: Maybe that's his way of showing that he cares about you
Ben: yes... sure... sometimes I wonder if you're thinking about what you type :P
Catherine: Depends on the day
Catherine: Today I'm tired so I can't guarantee it
Ben: you should rest then
Ben: instead of asking me to do stuff I don't like
Catherine: Alright, don't worry, I'll stop
Catherine: But still the part about the boys missing you was true
Catherine: So come and visit them when you'll have the chance
Ben: I will"
